pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1369,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY88.25PE,PE,EURINR25MAY88.25PE,,25,,,,,,25000,1,1432909800,1000,4,8.825e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1381,XX,cde_fo,OPTCUR,EURUSD,EURUSD25DEC1.215PE,PE,EURUSD25DEC1.215PE,,41,,,,,,1000,1,1451485800,1000,4,1.215e+07,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,878000,700000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
1382,XX,cde_fo,OPTCUR,USDJPY,USDJPY26MAR137.5CE,CE,USDJPY26MAR137.5CE,,43,,,,,,100000,1,1459089000,1000,4,1.375e+09,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,8.55e+07,6.39e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
1385,XX,cde_fo,OPTCUR,USDJPY,USDJPY26MAR137.5PE,PE,USDJPY26MAR137.5PE,,43,,,,,,100000,1,1459089000,1000,4,1.375e+09,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,7.99e+07,6.11e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
1386,XX,cde_fo,OPTCUR,USDJPY,USDJPY25DEC144.5CE,CE,USDJPY25DEC144.5CE,,43,,,,,,100000,1,1451485800,1000,4,1.445e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,4.76e+07,3.2e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
1387,XX,cde_fo,OPTCUR,EURINR,EURINR2571191PE,PE,EURINR2571191PE,,25,,,,,,25000,1,1436711400,1000,4,9.1e+08,CDS,OPTCUR,1436711400,,1436684400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1436659200,1436711400,,,,,,315513000,0,1,0,1,0,1.925e+06,575000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1389,XX,cde_fo,OPTCUR,USDJPY,USDJPY25DEC144.5PE,PE,USDJPY25DEC144.5PE,,43,,,,,,100000,1,1451485800,1000,4,1.445e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.065e+08,8.17e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
1392,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91CE,CE,EURINR25JUL91CE,,25,,,,,,25000,1,1438266600,1000,4,9.1e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,6.68e+07,4.95e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1393,XX,cde_fo,OPTCUR,EURINR,EURINR2561389CE,CE,EURINR2561389CE,,25,,,,,,25000,1,1434292200,1000,4,8.9e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,7.99e+07,6.11e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1394,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91PE,PE,EURINR25JUL91PE,,25,,,,,,25000,1,1438266600,1000,4,9.1e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,2.6e+06,950000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1395,XX,cde_fo,OPTCUR,USDJPY,USDJPY25DEC145CE,CE,USDJPY25DEC145CE,,43,,,,,,100000,1,1451485800,1000,4,1.45e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,4.56e+07,3.06e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
1396,XX,cde_fo,FUTCUR,USDINR,USDINR25MAYFUT,XX,USDINR25MAYFUT,,1,,,,,,25000,1,1432909800,1000,4,-1,CDS,FUTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,1.11837e+06,8.70475e+08,8.1975e+08,1,1,1,0,0,1,0,1e+12,0.5,0,10000
1397,XX,cde_fo,FUTCUR,USDJPY,USDJPY25MAYFUT,XX,USDJPY25MAYFUT,,43,,,,,,100000,1,1432909800,1000,4,-1,CDS,FUTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,201,1.467e+09,1.3815e+09,5877,1,1,0,0,100,0,1e+12,0,0,10000
1398,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91.25CE,CE,EURINR25JUL91.25CE,,25,,,,,,25000,1,1438266600,1000,4,9.125e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,6.4475e+07,4.7375e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1400,XX,cde_fo,FUTCUR,EURINR,EURINR25509FUT,XX,EURINR25509FUT,,25,,,,,,25000,1,1431268200,1000,4,-1,CDS,FUTCUR,1431268200,,1431241200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,9.84925e+08,9.2755e+08,1,1,1,0,0,1,0,1e+12,0.65,0,10000
1401,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91.25PE,PE,EURINR25JUL91.25PE,,25,,,,,,25000,1,1438266600,1000,4,9.125e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,2.95e+06,1.1e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1402,XX,cde_fo,FUTCUR,GBPINR,GBPINR25509FUT,XX,GBPINR25509FUT,,26,,,,,,25000,1,1431268200,1000,4,-1,CDS,FUTCUR,1431268200,,1431241200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.16175e+09,1.09408e+09,1,1,1,0,0,1,0,1e+12,0.75,0,10000
1403,XX,cde_fo,OPTCUR,USDJPY,USDJPY25DEC145PE,PE,USDJPY25DEC145PE,,43,,,,,,100000,1,1451485800,1000,4,1.45e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.101e+08,8.49e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
1404,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91.5CE,CE,EURINR25JUL91.5CE,,25,,,,,,25000,1,1438266600,1000,4,9.15e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,6.2175e+07,4.5275e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1405,XX,cde_fo,OPTIRC,679GS2034,679GS203425DEC104.25CE,CE,679GS203425DEC104.25CE,,96,,,,,,25000,1,1451053800,1000,4,1.0425e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,5.175e+06,4.125e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
1407,XX,cde_fo,OPTIRC,679GS2034,679GS203425DEC104.25PE,PE,679GS203425DEC104.25PE,,96,,,,,,25000,1,1451053800,1000,4,1.0425e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,2.34e+07,2.06e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
1417,XX,cde_fo,OPTCUR,EURINR,EURINR2561389PE,PE,EURINR2561389PE,,25,,,,,,25000,1,1434292200,1000,4,8.9e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,150000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1418,XX,cde_fo,OPTIRC,718GS2037,718GS203725DEC106.5CE,CE,718GS203725DEC106.5CE,,84,,,,,,25000,1,1451053800,1000,4,1.065e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,9.6e+06,7.85e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
1419,XX,cde_fo,OPTCUR,EURINR,EURINR2561389.25CE,CE,EURINR2561389.25CE,,25,,,,,,25000,1,1434292200,1000,4,8.925e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,7.7425e+07,5.8625e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1423,XX,cde_fo,FUTCUR,JPYINR,JPYINR25509FUT,XX,JPYINR25509FUT,,27,,,,,,25000,1,1431268200,1000,4,-1,CDS,FUTCUR,1431268200,,1431241200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,6.08425e+08,5.73e+08,1,1,1,0,0,1,0,1e+12,0.85,0,10000
1425,XX,cde_fo,OPTCUR,EURINR,EURINR2561389.25PE,PE,EURINR2561389.25PE,,25,,,,,,25000,1,1434292200,1000,4,8.925e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,150000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1426,XX,cde_fo,OPTIRC,718GS2037,718GS203725DEC106.5PE,PE,718GS203725DEC106.5PE,,84,,,,,,25000,1,1451053800,1000,4,1.065e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,2.0575e+07,1.7775e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
1427,XX,cde_fo,FUTCUR,USDINR,USDINR25509FUT,XX,USDINR25509FUT,,1,,,,,,25000,1,1431268200,1000,4,-1,CDS,FUTCUR,1431268200,,1431241200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,8.6925e+08,8.18625e+08,1,1,1,0,0,1,0,1e+12,0.5,0,10000
1431,XX,cde_fo,OPTCUR,EURINR,EURINR2561389.5CE,CE,EURINR2561389.5CE,,25,,,,,,25000,1,1434292200,1000,4,8.95e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,7.4925e+07,5.6175e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1437,XX,cde_fo,OPTCUR,EURINR,EURINR2561389.5PE,PE,EURINR2561389.5PE,,25,,,,,,25000,1,1434292200,1000,4,8.95e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,200000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1438,XX,cde_fo,OPTIRC,723GS2039,723GS203925DEC107.25CE,CE,723GS203925DEC107.25CE,,94,,,,,,25000,1,1451053800,1000,4,1.0725e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,9.475e+06,7.725e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
1439,XX,cde_fo,OPTIRC,723GS2039,723GS203925DEC107.25PE,PE,723GS203925DEC107.25PE,,94,,,,,,25000,1,1451053800,1000,4,1.0725e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,2.02e+07,1.74e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
1442,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91.5PE,PE,EURINR25JUL91.5PE,,25,,,,,,25000,1,1438266600,1000,4,9.15e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.325e+06,1.275e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1443,XX,cde_fo,OPTCUR,EURINR,EURINR2561389.75CE,CE,EURINR2561389.75CE,,25,,,,,,25000,1,1434292200,1000,4,8.975e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,7.245e+07,5.375e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1444,XX,cde_fo,OPTCUR,EURINR,EURINR2551688CE,CE,EURINR2551688CE,,25,,,,,,25000,1,1431873000,1000,4,8.8e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,8.6625e+07,6.7675e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1451,XX,cde_fo,OPTCUR,EURINR,EURINR2561389.75PE,PE,EURINR2561389.75PE,,25,,,,,,25000,1,1434292200,1000,4,8.975e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,250000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1452,XX,cde_fo,OPTCUR,EURINR,EURINR2551688PE,PE,EURINR2551688PE,,25,,,,,,25000,1,1431873000,1000,4,8.8e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1453,XX,cde_fo,OPTCUR,EURINR,EURINR2551688.25CE,CE,EURINR2551688.25CE,,25,,,,,,25000,1,1431873000,1000,4,8.825e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,8.4125e+07,6.5175e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1455,XX,cde_fo,OPTCUR,EURINR,EURINR2551688.25PE,PE,EURINR2551688.25PE,,25,,,,,,25000,1,1431873000,1000,4,8.825e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1461,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91.75CE,CE,EURINR25JUL91.75CE,,25,,,,,,25000,1,1438266600,1000,4,9.175e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,5.99e+07,4.32e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1467,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY88.5CE,CE,EURINR25MAY88.5CE,,25,,,,,,25000,1,1432909800,1000,4,8.85e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,8.3275e+07,6.4325e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1468,XX,cde_fo,OPTCUR,EURINR,EURINR2551688.5CE,CE,EURINR2551688.5CE,,25,,,,,,25000,1,1431873000,1000,4,8.85e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,8.1625e+07,6.2675e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1470,XX,cde_fo,OPTCUR,EURINR,EURINR2561390CE,CE,EURINR2561390CE,,25,,,,,,25000,1,1434292200,1000,4,9e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,6.9975e+07,5.1325e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1471,XX,cde_fo,OPTIRC,718GS2033,718GS203325JUN106.75CE,CE,718GS203325JUN106.75CE,,86,,,,,,25000,1,1435415400,1000,4,1.0675e+09,CDS,OPTIRC,1435415400,,1435415400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,700000,350000,1,1,2,0,0,1,0,1e+12,0,0,1250
1472,XX,cde_fo,OPTCUR,EURINR,EURINR2561390PE,PE,EURINR2561390PE,,25,,,,,,25000,1,1434292200,1000,4,9e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,325000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1473,XX,cde_fo,OPTIRC,718GS2033,718GS203325JUN106.75PE,PE,718GS203325JUN106.75PE,,86,,,,,,25000,1,1435415400,1000,4,1.0675e+09,CDS,OPTIRC,1435415400,,1435415400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.745e+07,1.445e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
1475,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY88.5PE,PE,EURINR25MAY88.5PE,,25,,,,,,25000,1,1432909800,1000,4,8.85e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1476,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY88.75CE,CE,EURINR25MAY88.75CE,,25,,,,,,25000,1,1432909800,1000,4,8.875e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,8.0775e+07,6.1825e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1477,XX,cde_fo,OPTCUR,EURINR,EURINR2551688.5PE,PE,EURINR2551688.5PE,,25,,,,,,25000,1,1431873000,1000,4,8.85e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1480,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL91.75PE,PE,EURINR25JUL91.75PE,,25,,,,,,25000,1,1438266600,1000,4,9.175e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.725e+06,1.475e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1481,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY88.75PE,PE,EURINR25MAY88.75PE,,25,,,,,,25000,1,1432909800,1000,4,8.875e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1482,XX,cde_fo,OPTCUR,EURINR,EURINR25JUL92CE,CE,EURINR25JUL92CE,,25,,,,,,25000,1,1438266600,1000,4,9.2e+08,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,5.7625e+07,4.1175e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1483,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY89CE,CE,EURINR25MAY89CE,,25,,,,,,25000,1,1432909800,1000,4,8.9e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,7.825e+07,5.935e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1485,XX,cde_fo,OPTCUR,EURINR,EURINR2561390.25CE,CE,EURINR2561390.25CE,,25,,,,,,25000,1,1434292200,1000,4,9.025e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,6.7475e+07,4.8925e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1486,XX,cde_fo,OPTCUR,EURINR,EURINR2561390.25PE,PE,EURINR2561390.25PE,,25,,,,,,25000,1,1434292200,1000,4,9.025e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,425000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1487,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN59.75CE,CE,JPYINR25JUN59.75CE,,27,,,,,,25000,1,1435415400,1000,4,5.975e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.5575e+07,7.225e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1488,XX,cde_fo,OPTCUR,EURINR,EURINR2561390.5CE,CE,EURINR2561390.5CE,,25,,,,,,25000,1,1434292200,1000,4,9.05e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,6.5025e+07,4.6525e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1496,XX,cde_fo,OPTCUR,EURINR,EURINR25MAY89PE,PE,EURINR25MAY89PE,,25,,,,,,25000,1,1432909800,1000,4,8.9e+08,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1514,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC114CE,CE,GBPINR25DEC114CE,,26,,,,,,25000,1,1451485800,1000,4,1.14e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,4.1725e+07,2.9975e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1525,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC114PE,PE,GBPINR25DEC114PE,,26,,,,,,25000,1,1451485800,1000,4,1.14e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,3.6575e+07,2.6375e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1526,XX,cde_fo,OPTIRC,718GS2037,718GS203725JUN107CE,CE,718GS203725JUN107CE,,84,,,,,,25000,1,1435415400,1000,4,1.07e+09,CDS,OPTIRC,1435415400,,1435415400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,3.5e+06,2.2e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
1530,XX,cde_fo,OPTCUR,EURINR,EURINR2561390.5PE,PE,EURINR2561390.5PE,,25,,,,,,25000,1,1434292200,1000,4,9.05e+08,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,525000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1533,XX,cde_fo,OPTCUR,EURINR,EURINR2551688.75CE,CE,EURINR2551688.75CE,,25,,,,,,25000,1,1431873000,1000,4,8.875e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,7.9125e+07,6.0175e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
